MED_cappuccino,980,Branch5
Special_LATTE,747,Branch7
Triple_MOCHA,282,Branch5
Mild_Lite,389,Branch8
LARGE_cappuccino,604,Branch2
Cold_Coffee,1035,Branch3
SMALL_Coffee,862,Branch8
ICY_Lite,517,Branch1
Double_Espresso,864,Branch8
MED_LATTE,523,Branch8
Special_Coffee,878,Branch4
Triple_cappuccino,553,Branch7
Mild_cappuccino,940,Branch3
LARGE_LATTE,679,Branch2
Cold_MOCHA,158,Branch6
SMALL_MOCHA,153,Branch2
ICY_cappuccino,144,Branch5
Double_Lite,127,Branch5
MED_Coffee,94,Branch5
Special_MOCHA,29,Branch6
Triple_Espresso,936,Branch7
Mild_LATTE,679,Branch7
LARGE_Coffee,166,Branch7
Cold_cappuccino,177,Branch6
SMALL_cappuccino,200,Branch8
ICY_LATTE,247,Branch5
Double_cappuccino,342,Branch6
MED_MOCHA,533,Branch9
Special_cappuccino,916,Branch3
Triple_Lite,647,Branch5
Mild_Coffee,110,Branch5
LARGE_MOCHA,73,Branch1
Cold_Espresso,1036,Branch7
SMALL_Espresso,891,Branch4
ICY_Coffee,602,Branch6
Double_LATTE,25,Branch7
MED_cappuccino,944,Branch6
Special_Espresso,711,Branch6
Triple_cappuccino,246,Branch3
Mild_MOCHA,353,Branch8
LARGE_cappuccino,568,Branch9
Cold_Lite,999,Branch3
SMALL_Lite,826,Branch1
ICY_MOCHA,481,Branch8
Double_Coffee,828,Branch5
MED_Espresso,487,Branch5
Special_Lite,842,Branch8
Triple_LATTE,517,Branch3
Mild_cappuccino,904,Branch3
LARGE_Espresso,643,Branch8
Cold_cappuccino,122,Branch7
SMALL_cappuccino,117,Branch9
ICY_cappuccino,108,Branch2
Double_MOCHA,91,Branch9
MED_Lite,58,Branch1
Special_cappuccino,1029,Branch6
Triple_Coffee,900,Branch7
Mild_Espresso,643,Branch4
LARGE_Lite,130,Branch1
Cold_LATTE,141,Branch2
SMALL_LATTE,164,Branch3
ICY_Espresso,211,Branch2
Double_cappuccino,306,Branch8
MED_cappuccino,497,Branch2
Special_LATTE,880,Branch9
Triple_MOCHA,611,Branch5
Mild_Lite,74,Branch8
LARGE_cappuccino,37,Branch2
Cold_Coffee,1000,Branch8
SMALL_Coffee,855,Branch7
ICY_Lite,566,Branch5
Double_Espresso,1025,Branch6
MED_LATTE,908,Branch5
Special_Coffee,675,Branch3
Triple_cappuccino,210,Branch1
Mild_cappuccino,317,Branch5
LARGE_LATTE,532,Branch8
Cold_MOCHA,963,Branch4
SMALL_MOCHA,790,Branch2
ICY_cappuccino,445,Branch8
Double_Lite,792,Branch9
MED_Coffee,451,Branch5
Special_MOCHA,806,Branch3
Triple_Espresso,481,Branch7
Mild_LATTE,868,Branch3
LARGE_Coffee,607,Branch1
Cold_cappuccino,86,Branch6
SMALL_cappuccino,81,Branch6
ICY_LATTE,72,Branch7
Double_cappuccino,55,Branch5
MED_MOCHA,22,Branch7
Special_cappuccino,993,Branch3
Triple_Lite,864,Branch9
Mild_Coffee,607,Branch6
LARGE_MOCHA,94,Branch6
Cold_Espresso,105,Branch8
SMALL_Espresso,128,Branch8
ICY_Coffee,175,Branch8
Double_LATTE,270,Branch5
MED_cappuccino,461,Branch6
Special_Espresso,844,Branch5
Triple_cappuccino,575,Branch2
Mild_MOCHA,38,Branch6
LARGE_cappuccino,1037,Branch2
Cold_Lite,964,Branch5
SMALL_Lite,819,Branch8
ICY_MOCHA,530,Branch6
Double_Coffee,989,Branch4
MED_Espresso,872,Branch3
Special_Lite,639,Branch5
Triple_LATTE,174,Branch1
Mild_cappuccino,281,Branch5
LARGE_Espresso,496,Branch6
Cold_cappuccino,927,Branch4
SMALL_cappuccino,754,Branch3
ICY_cappuccino,409,Branch6
Double_MOCHA,756,Branch6
MED_Lite,415,Branch8
Special_cappuccino,770,Branch7
Triple_Coffee,445,Branch4
Mild_Espresso,832,Branch6
LARGE_Lite,571,Branch2
Cold_LATTE,50,Branch5
SMALL_LATTE,45,Branch5
ICY_Espresso,36,Branch3
Double_cappuccino,19,Branch5
MED_cappuccino,1022,Branch9
Special_LATTE,957,Branch9
Triple_MOCHA,828,Branch3
Mild_Lite,571,Branch2
LARGE_cappuccino,58,Branch5
Cold_Coffee,69,Branch7
SMALL_Coffee,92,Branch3
ICY_Lite,139,Branch5
Double_Espresso,234,Branch8
MED_LATTE,425,Branch1
Special_Coffee,808,Branch3
